Nome do destino;Código do serviço;Valor;Prazo Final
São Paulo/SP;FMT;26.63;5
Belo Horizonte/MG;FMT;14.6;7
Caculé/BA;FMT;282.68;14
Porto Alegre/RS;FMT;12.12;8
São Paulo/SP;FMT;9.08;5
Araporã/MG;FMT;33.05;14
Florianópolis/SC;FMT;49.86;8
Rio das Ostras/RJ;FMT;82.4;8
Sumaré/SP;FMT;64.81;5
Itaúna/MG;FMT;55.74;9
Guarulhos/SP;FMT;8.15;5
Birigui/SP;FMT;50.98;5
São Paulo/SP;FMT;12.86;5
Osasco/SP;FMT;9.7;5
Brasília/DF;FMT;40.81;7
Itabirito/MG;FMT;21.45;9
Osasco/SP;FMT;66.61;5
Rio de Janeiro/RJ;FMT;36.14;7
Sirinhaém/PE;FMT;17.96;15
Rio de Janeiro/RJ;FMT;29.33;6
Bom Jesus da Lapa/BA;FMT;32.79;13
Mogi Mirim/SP;FMT;19.39;5
São José do Rio Preto/SP;FMT;34.3;6
Iporá/GO;FMT;28.95;13
São Paulo/SP;FMT;10.11;5
Guarulhos/SP;FMT;19.39;5
São Paulo/SP;FMT;11.32;5
Curitiba/PR;FMT;24.01;7
Curitiba/PR;FMT;23.94;7
Doutor Severiano/RN;FMT;60.03;16
Sertão/RS;FMT;29.99;14
Campina Grande/PB;FMT;35.54;13
Botucatu/SP;FMT;40.68;5
Belo Horizonte/MG;FMT;11.62;7
São José dos Campos/SP;FMT;11.39;5
Rio das Ostras/RJ;FMT;24.47;8
Americana/SP;FMT;31.59;5
São Paulo/SP;FMT;26.06;5
Itumbiara/GO;FMT;22.03;10
Lagoa Santa/MG;FMT;21.61;9
Belo Horizonte/MG;FMT;32.99;7
São Paulo/SP;FMT;92.88;5
Porto Alegre/RS;FMT;62.16;8
Toledo/PR;FMT;21.62;10
Curitiba/PR;FMT;23.69;7
Porto Alegre/RS;FMT;25.06;8
Nova Serrana/MG;FMT;31.92;10
Porto Alegre/RS;FMT;14.78;8
Três Coroas/RS;FMT;21.09;9
Brasília/DF;FMT;91.6;8
Montenegro/RS;FMT;58.48;8
Rio de Janeiro/RJ;FMT;23.18;6
Joinville/SC;FMT;15.06;9
Santa Cecília/SC;FMT;15.96;11
São Paulo/SP;FMT;30.99;5
Porto União/SC;FMT;45.28;9
Barbacena/MG;FMT;57.46;9
São Bernardo do Campo/SP;FMT;32.7;5
Belo Horizonte/MG;FMT;32.69;7
Rio de Janeiro/RJ;FMT;29.57;6
Porto Alegre/RS;FMT;25.26;8
Belmonte/SC;FMT;12.94;11
Patos de Minas/MG;FMT;61.27;7
Toledo/PR;FMT;24.87;10
Cotia/SP;FMT;40.2;5
Piracicaba/SP;FMT;26.01;5
Ouro Fino/MG;FMT;12.84;9
Tapejara/RS;FMT;266.78;14
Caxias do Sul/RS;FMT;144.87;9
Ribeirão Preto/SP;FMT;11.4;5
Guarulhos/SP;FMT;9.24;5
Cuiabá/MT;FMT;17.04;9
Tupanciretã/RS;FMT;95.77;10
Maringá/PR;FMT;94.4;7
Casimiro de Abreu/RJ;FMT;24.79;7
Barretos/SP;FMT;10.31;7
São Gabriel da Palha/ES;FMT;24.64;11
Rio de Janeiro/RJ;FMT;32.84;15
São Paulo/SP;FMT;17.81;5
Taboão da Serra/SP;FMT;123.37;5
Jaraguá do Sul/SC;FMT;33.29;10
São Paulo/SP;FMT;10.89;5
Mangueirinha/PR;FMT;83.21;14
São Paulo/SP;FMT;18.24;5
Quedas do Iguaçu/PR;FMT;53.34;15
Balneário Camboriú/SC;FMT;19.1;8
São Paulo/SP;FMT;11.34;5
Mangueirinha/PR;FMT;87.13;14
Caxias do Sul/RS;FMT;15.99;9
São Paulo/SP;FMT;12.48;5
Curitiba/PR;FMT;33.68;7
Rio de Janeiro/RJ;FMT;43.29;7
São Paulo/SP;FMT;21.31;5
Votuporanga/SP;FMT;23.73;6
São Paulo/SP;FMT;23.24;5
Ituiutaba/MG;FMT;22.36;9
Tijucas/SC;FMT;37.58;10
Uberaba/MG;FMT;32.19;8
Contagem/MG;FMT;32.19;8
São Sebastião/SP;FMT;24.14;6
Cianorte/PR;FMT;32.17;11
São Bento do Sul/SC;FMT;48.85;9
Cascavel/PR;FMT;53.33;8
São Paulo/SP;FMT;33.26;5
Florianópolis/SC;FMT;19.88;8
Itajaí/SC;FMT;16.02;8
Barra do Ribeiro/RS;FMT;109.92;13
Rio de Janeiro/RJ;FMT;19.84;7
Cuiabá/MT;FMT;33.45;9
Lagoa Santa/MG;FMT;65.4;9
Santa Rosa/RS;FMT;17.91;11
Sinop/MT;FMT;68.11;12
Mogi das Cruzes/SP;FMT;10.73;5
Luís Antônio/SP;FMT;49.01;5
Rio de Janeiro/RJ;FMT;15.24;6
Ijuí/RS;FMT;26.09;11
Campinas/SP;FMT;57.03;5
São Paulo/SP;FMT;14.57;5
Fortaleza/CE;FMT;31.3;10
Três Corações/MG;FMT;122.16;9
São Paulo/SP;FMT;8.04;5
Vinhedo/SP;FMT;62.24;5
Comercinho/MG;FMT;172.82;14
São Paulo/SP;FMT;47.03;5
Sorocaba/SP;FMT;11.04;5
Louveira/SP;FMT;48.1;5
Armação dos Búzios/RJ;FMT;35;10
Cotia/SP;FMT;34.64;5
Ubiratã/PR;FMT;73.99;10
São Gonçalo do Amarante/CE;FMT;30.39;16
Campinas/SP;FMT;9.44;5
Florianópolis/SC;FMT;67.61;8
São Paulo/SP;FMT;29.43;5
Rio de Janeiro/RJ;FMT;13.57;7
Joinville/SC;FMT;179.02;9
Ribeirão Preto/SP;FMT;62.35;5
Toledo/PR;FMT;91.85;10
Rio Verde/GO;FMT;127.33;11
Torres/RS;FMT;68.67;10
Ventania/PR;FMT;250.4;16
São José dos Pinhais/PR;FMT;119.12;7
Brasília/DF;FMT;40.79;8
Marialva/PR;FMT;119.12;8
São Paulo/SP;FMT;89.75;5
Castro/PR;FMT;119.57;10
Vicente Dutra/RS;FMT;250.27;14
Foz do Iguaçu/PR;FMT;143.85;10
Sorocaba/SP;FMT;72.37;5
Palmas/PR;FMT;143.74;11
Osasco/SP;FMT;72.99;5
Caldas Novas/GO;FMT;127;9
Goioxim/PR;FMT;250.4;16
Indaiatuba/SP;FMT;100.12;5
Rio das Ostras/RJ;FMT;62.9;8
São Bernardo do Campo/SP;FMT;39.26;5
São José/SC;FMT;49.91;10
Belo Horizonte/MG;FMT;38.46;7
Vera Cruz/RS;FMT;49.32;9
São Paulo/SP;FMT;29.43;5
Arapongas/PR;FMT;46.47;10
Cruzeiro do Sul/PR;FMT;144.52;12
São Paulo/SP;FMT;215.86;5
Uberlândia/MG;FMT;56.85;7
São Paulo/SP;FMT;39.16;5
Aracruz/ES;FMT;59.96;12
São Paulo/SP;FMT;68.45;5
São Paulo/SP;FMT;37.81;5
Osasco/SP;FMT;75.15;5
Rio Bonito/RJ;FMT;192.4;9
São José do Rio Pardo/SP;FMT;240.06;5
Cachoeirinha/RS;FMT;68.21;7
Rio de Janeiro/RJ;FMT;125.58;6
Santa Bárbara D'Oeste/SP;FMT;41.56;5
Londrina/PR;FMT;59.95;7
Curitiba/PR;FMT;127.18;7
Campos dos Goytacazes/RJ;FMT;77.34;8
São Paulo/SP;FMT;106.6;5
São Paulo/SP;FMT;39.58;5
Rio de Janeiro/RJ;FMT;126.06;6
Osasco/SP;FMT;41.56;5
São José/SC;FMT;79.78;10
São Paulo/SP;FMT;35.16;5
Santo André/SP;FMT;41.73;5
Pelotas/RS;FMT;207.74;9
Barra Velha/SC;FMT;67.48;9
São Paulo/SP;FMT;39.31;5
Bertioga/SP;FMT;103.35;5
Niterói/RJ;FMT;46.19;6
Brasília/DF;FMT;90.74;7
Marília/SP;FMT;56.33;5
Marau/RS;FMT;18.41;8
Porto Alegre/RS;FMT;31.15;8
Porto Alegre/RS;FMT;21.3;8
Três Coroas/RS;FMT;33.82;9
São José do Rio Preto/SP;FMT;53.95;6
Formosa/GO;FMT;58.17;9
Ribeirão Preto/SP;FMT;70.33;5
Cascavel/PR;FMT;178.91;8
Araquari/SC;FMT;74.01;9
Blumenau/SC;FMT;39.43;10
Taubaté/SP;FMT;35.53;5
Jacareí/SP;FMT;60.18;5
Guarulhos/SP;FMT;42.34;11
São Paulo/SP;FMT;25.56;5
Mostardas/RS;FMT;134.85;15
São Paulo/SP;FMT;52.75;5
Lagoa Dourada/MG;FMT;17.36;11
Rio de Janeiro/RJ;FMT;25.07;6
Campina da Lagoa/PR;FMT;424.45;15
Goiânia/GO;FMT;185.59;8
São Paulo/SP;FMT;166.31;5
União do Oeste/SC;FMT;189.4;10
Fortaleza/CE;FMT;382.26;10
Guarujá/SP;FMT;136.88;5
Uruana de Minas/MG;FMT;419.82;14
Araxá/MG;FMT;145.14;9
Belo Horizonte/MG;FMT;163.95;7
Duque de Caxias/RJ;FMT;284.07;10
Araranguá/SC;FMT;105.23;10
Belo Horizonte/MG;FMT;180.93;11
Cambé/PR;FMT;178.64;10
Jandira/SP;FMT;147.08;5
Palmeira D'Oeste/SP;FMT;95.01;9
Goiânia/GO;FMT;87.34;8
São José do Rio Preto/SP;FMT;118.77;6
Santos/SP;FMT;82.06;5
Belém/PA;FMT;68.1;14
Bom Jardim/MA;FMT;242.63;17
São Paulo/SP;FMT;53.32;5
Imperatriz/MA;FMT;67.46;11
Recife/PE;FMT;86.6;10
Montes Claros/MG;FMT;108.25;8
Porto Velho/RO;FMT;29.05;10
Carapicuíba/SP;FMT;356.1;5
Leopoldina/MG;FMT;103.01;9
Juquitiba/SP;FMT;43.5;10
São José do Norte/RS;FMT;120.16;15
Santa Cruz do Sul/RS;FMT;120.16;9
São Paulo/SP;FMT;86.23;5
Jaguapitã/PR;FMT;46.22;10
Belo Horizonte/MG;FMT;99.01;7
Porto Alegre/RS;FMT;422.39;8
Belo Horizonte/MG;FMT;99.76;7
Santos/SP;FMT;90.24;5
São Paulo/SP;FMT;80.54;5
São Paulo/SP;FMT;86.23;5
Alvorada/RS;FMT;355.91;8
Belo Horizonte/MG;FMT;99.01;7
Pouso Alegre/MG;FMT;108.25;9
Marechal Cândido Rondon/PR;FMT;108.25;10
Macaé/RJ;FMT;206.22;7
Paraíso/SC;FMT;563.79;14
Curitiba/PR;FMT;240.99;7
Palhoça/SC;FMT;94.19;9
Santa Bárbara/BA;FMT;285.17;13
Caxias do Sul/RS;FMT;80.76;9
Sarandi/RS;FMT;163.52;10
São Paulo/SP;FMT;80.54;5
Porto Alegre/RS;FMT;106.07;8
Lages/SC;FMT;287.58;9
Caxias do Sul/RS;FMT;302.11;9
Diadema/SP;FMT;20.36;5
Foz do Iguaçu/PR;FMT;25.31;10
Pato Branco/PR;FMT;17.28;12
Balneário Arroio do Silva/SC;FMT;13.17;11
Belo Horizonte/MG;FMT;11.17;7
São Gotardo/MG;FMT;23.84;13
Rio de Janeiro/RJ;FMT;39.2;6
Arroio do Tigre/RS;FMT;26.92;11
Belo Horizonte/MG;FMT;13.21;7
Cascavel/PR;FMT;31.89;8
Borrazópolis/PR;FMT;12.19;11
Toledo/PR;FMT;17.58;10
São João Del Rei/MG;FMT;24.78;9
Porto Alegre/RS;FMT;13.35;8
Sorocaba/SP;FMT;16.83;5
Araçatuba/SP;FMT;34.26;5
Encruzilhada do Sul/RS;FMT;59.16;12
São Carlos/SP;FMT;21.68;5
Paranaguá/PR;FMT;13.2;10
Valença/RJ;FMT;14.91;9
Piraquara/PR;FMT;15.12;12
Caxias do Sul/RS;FMT;44.09;9
Campo Grande/MS;FMT;15.63;12
Arapongas/PR;FMT;292.25;10
Caxias do Sul/RS;FMT;65.54;9
Cambuí/MG;FMT;38.74;9
Pinhais/PR;FMT;65.13;7
Contagem/MG;FMT;15.45;8
Rio do Sul/SC;FMT;15.9;12
Caxias do Sul/RS;FMT;16.44;9
Niterói/RJ;FMT;20.49;6
São José/SC;FMT;164.77;10
Gravataí/RS;FMT;304.94;7
Penha/SC;FMT;15.7;11
Porto Alegre/RS;FMT;11.59;8
Guapimirim/RJ;FMT;15.24;11
São Paulo/SP;FMT;62.83;5
São Vicente/SP;FMT;35.1;5
Campinas/SP;FMT;16.11;5
Belo Horizonte/MG;FMT;13.26;7
Porto Alegre/RS;FMT;11.51;8
Vinhedo/SP;FMT;33.67;5
Barueri/SP;FMT;11.07;5
Indaiatuba/SP;FMT;11.08;5
Potim/SP;FMT;70.32;7
Londrina/PR;FMT;16.86;7
Coqueiros do Sul/RS;FMT;24.59;16
Primavera do Leste/MT;FMT;100.5;12
Ourinhos/SP;FMT;22.9;5
Florianópolis/SC;FMT;12.38;8
Diadema/SP;FMT;27.51;5
Vinhedo/SP;FMT;62.24;5
Viamão/RS;FMT;16.01;7
Papanduva/SC;FMT;76.06;9
Hortolândia/SP;FMT;9.02;5
Carmo do Paranaíba/MG;FMT;36.84;13
Campo Mourão/PR;FMT;65.37;11
São José dos Campos/SP;FMT;8.78;5
Morro Chato/SC;FMT;15.18;12
Montenegro/RS;FMT;44.09;8
Nova Iguaçu/RJ;FMT;75.09;10
São Paulo/SP;FMT;10.91;5
Belo Horizonte/MG;FMT;44.48;7
Santo Augusto/RS;FMT;18.53;14
Maringá/PR;FMT;31.94;7
São Paulo/SP;FMT;11.11;5
São Paulo/SP;FMT;128.25;5
Apucarana/PR;FMT;14.74;10
Sacramento/MG;FMT;73.9;9
Porto Alegre/RS;FMT;12.68;8
Petrópolis/RJ;FMT;31.94;8
Brasília/DF;FMT;103.65;8
Gravataí/RS;FMT;17.36;7
São Paulo/SP;FMT;50.5;5
Palhoça/SC;FMT;92.64;9
Florianópolis/SC;FMT;12.67;8
Londrina/PR;FMT;35.15;7
Cubatão/SP;FMT;82.94;5
Curitiba/PR;FMT;10.99;7
Imbaú/PR;FMT;130.86;16
Rio de Janeiro/RJ;FMT;24.23;7
Concórdia/SC;FMT;14.42;10
Monte Mor/SP;FMT;56.96;5
Joanópolis/SP;FMT;70.27;7
Caxambu/MG;FMT;25.27;10
Canoas/RS;FMT;16.01;8
São Paulo/SP;FMT;17.33;5
Santo Antônio da Platina/PR;FMT;25.29;9
Santa Luzia/MG;FMT;35.2;9
Rio do Sul/SC;FMT;143.03;12
Rio de Janeiro/RJ;FMT;32.5;7
São Paulo/SP;FMT;26.01;5
Toledo/PR;FMT;73.65;10
Naviraí/MS;FMT;16.17;13
Paranaguá/PR;FMT;72.08;10
Campo Formoso/BA;FMT;120.28;11
Sorocaba/SP;FMT;8.77;5
São Bernardo do Campo/SP;FMT;9.24;5
Monte Carlo/SC;FMT;13.07;14
Fortaleza/CE;FMT;15.7;10
São Bernardo do Campo/SP;FMT;14.54;5
Jundiaí/SP;FMT;74.09;5
Chapecó/SC;FMT;48.85;8
Guaratuba/PR;FMT;75.25;11
São Paulo/SP;FMT;88.89;5
Jaguariúna/SP;FMT;83.68;5
Jaguariaíva/PR;FMT;127.26;10
Salto/SP;FMT;36.47;6
Bom Jesus/GO;FMT;21.78;8
São Paulo/SP;FMT;17.45;5
Brusque/SC;FMT;34.31;10
São Paulo/SP;FMT;11.51;5
Santos/SP;FMT;11.62;5
Criciúma/SC;FMT;34.11;10
São Paulo/SP;FMT;26.01;5
São Paulo/SP;FMT;17.45;5
São Paulo/SP;FMT;9.24;5
Campinas/SP;FMT;10.16;5
Bragança Paulista/SP;FMT;20.23;5
Várzea da Palma/MG;FMT;51.89;13
Juiz de Fora/MG;FMT;20.82;7
Suzano/SP;FMT;10.08;5
São Paulo/SP;FMT;17.49;5
Aracaju/SE;FMT;18.7;10
Nova Europa/SP;FMT;40.6;6
Guarujá/SP;FMT;15.39;5
Belo Horizonte/MG;FMT;23.93;7
Ibirité/MG;FMT;24.25;7
Três Rios/RJ;FMT;24.25;8
Campinas/SP;FMT;19.34;5
São Paulo/SP;FMT;13.49;5
Penha/SC;FMT;25.71;11
Piracicaba/SP;FMT;23.11;5
Espírito Santo do Pinhal/SP;FMT;23.11;6
Araquari/SC;FMT;25.71;9
Itupeva/SP;FMT;23.11;5
Itu/SP;FMT;23.11;6
São Paulo/SP;FMT;17.45;5
Florianópolis/SC;FMT;25.83;8
Curitiba/PR;FMT;23.94;7
Hortolândia/SP;FMT;19.34;5
Altônia/PR;FMT;24.25;10
Goioerê/PR;FMT;24.25;9
Piracicaba/SP;FMT;23.11;5
Santos/SP;FMT;19.34;5
Santos/SP;FMT;19.34;5
São Paulo/SP;FMT;26.01;5
São Paulo/SP;FMT;42.53;5
Capivari/SP;FMT;23.11;5
Igarapé/MG;FMT;24.25;10
Itapema/SC;FMT;25.71;7
Toledo/MG;FMT;26.45;14
Santos/SP;FMT;29.83;5
Carapicuíba/SP;FMT;133.58;5
Sabará/MG;FMT;75.08;9
Marília/SP;FMT;71.83;5
Aparecida de Goiânia/GO;FMT;76.77;8
Brasília/DF;FMT;62.1;8
Araçatuba/SP;FMT;71.83;5
Pontes e Lacerda/MT;FMT;144.46;15
Praia Grande/SP;FMT;58.64;5
Santo Ângelo/RS;FMT;79.7;11
Conchal/SP;FMT;71.83;7
Jundiaí/SP;FMT;58.73;5
Joinville/SC;FMT;79.95;9
Porto Alegre/RS;FMT;82.64;8
Panambi/RS;FMT;17.44;10
Duque de Caxias/RJ;FMT;90.84;10
Rio de Janeiro/RJ;FMT;91.2;15
Blumenau/SC;FMT;99.26;10
Rio de Janeiro/RJ;FMT;24.86;8
Santo Antônio da Patrulha/RS;FMT;22.44;10
Sorocaba/SP;FMT;19.51;5
Porto Alegre/RS;FMT;33.44;8
Santos/SP;FMT;31.06;5
Agudos/SP;FMT;23.33;6
São Paulo/SP;FMT;21.64;5
Belo Horizonte/MG;FMT;30.06;7
Agudos/SP;FMT;22.94;6
Mangaratiba/RJ;FMT;42.08;8
Uberaba/MG;FMT;35.5;8
Osvaldo Cruz/SP;FMT;33.56;7
Lindolfo Collor/RS;FMT;36.61;10
São Paulo/SP;FMT;18.02;5
Taquaritinga/SP;FMT;33.56;7
Santa Cruz do Rio Pardo/SP;FMT;33.56;6
Piracicaba/SP;FMT;33.56;5
Serra Azul/SP;FMT;33.84;5
São Gonçalo/RJ;FMT;91.2;10
Atibaia/SP;FMT;33.84;5
Praia Grande/SP;FMT;27.68;5
Ourinhos/SP;FMT;33.84;5
Pitangueiras/SP;FMT;30.7;6
Jales/SP;FMT;33.84;6
Santo Antônio de Pádua/RJ;FMT;35.5;10
São Carlos/SP;FMT;33.84;5
Criciúma/SC;FMT;25.87;10
São Paulo/SP;FMT;21.45;5
Sacramento/MG;FMT;32.5;9
São Paulo/SP;FMT;21.02;5
Nova Iguaçu/RJ;FMT;25.51;8
São José dos Campos/SP;FMT;25.39;5
Balneário Camboriú/SC;FMT;33.87;8
Santos/SP;FMT;27.78;5
Lagoa da Prata/MG;FMT;24.25;9
Carapicuíba/SP;FMT;19.41;5
Belo Horizonte/MG;FMT;24;7
Maringá/PR;FMT;24.29;7
Brasília/DF;FMT;41.6;7
Nova Europa/SP;FMT;31.11;6
Itu/SP;FMT;23.11;6
Suzano/SP;FMT;19.34;5
Rio de Janeiro/RJ;FMT;43.74;6
São Lourenço/MG;FMT;35.5;9
Uberlândia/MG;FMT;96.95;7
São Bernardo do Campo/SP;FMT;22.52;5
Brasília/DF;FMT;161.45;8
Votorantim/SP;FMT;116.88;5
Primavera do Leste/MT;FMT;64.24;12
São Sebastião/SP;FMT;40.05;6
Campos dos Goytacazes/RJ;FMT;46.39;8
Rio de Janeiro/RJ;FMT;93.64;8
Teresópolis/RJ;FMT;22.19;7
Rio de Janeiro/RJ;FMT;38.37;6
Santo André/SP;FMT;80.45;5
Perdões/MG;FMT;24.4;9
Vinhedo/SP;FMT;162.71;5
Brasília/DF;FMT;91.51;8
Barueri/SP;FMT;137.01;5
São Caetano do Sul/SP;FMT;38.82;5
Ourinhos/SP;FMT;34.47;5
Guarapiranga/SP;FMT;78.06;8
Anta Gorda/RS;FMT;137.7;11
Campinas/SP;FMT;32.41;5
Cuiabá/MT;FMT;118.59;9
Joinville/SC;FMT;48.93;9
Belo Horizonte/MG;FMT;88.17;7
São Paulo/SP;FMT;37.81;5
Cotia/SP;FMT;41.71;5
São José da Coroa Grande/PE;FMT;123.84;12
Vila Velha/ES;FMT;34.75;7
São Paulo/SP;FMT;196.95;5
Xaxim/SC;FMT;81.7;10
São Paulo/SP;FMT;38.5;5
São Paulo/SP;FMT;38.99;5
Barueri/SP;FMT;59.86;5
Guarulhos/SP;FMT;63.75;6
Barueri/SP;FMT;59.82;5
Massaranduba/SC;FMT;79.9;10
Itapetininga/SP;FMT;53.87;5
Curitiba/PR;FMT;68.72;7
Serra/ES;FMT;75.4;7
Florianópolis/SC;FMT;77.14;8
Santo Antônio do Sudoeste/PR;FMT;132.58;15
Porto Alegre/RS;FMT;53.61;8
Guaramirim/SC;FMT;79.9;10
Ferraz de Vasconcelos/SP;FMT;41.56;5
Taubaté/SP;FMT;71.81;5
Santo Anastácio/SP;FMT;71.78;7
São Paulo/SP;FMT;80.15;5
Mairinque/SP;FMT;71.78;5
Jaboticabal/SP;FMT;71.78;6
Sobradinho/RS;FMT;79.66;11
São Leopoldo/RS;FMT;79.66;8
Campinas/SP;FMT;58.68;5
São Vicente/SP;FMT;58.4;5
Rio Claro/SP;FMT;71.78;5
Pouso Redondo/SC;FMT;145.11;11
Contagem/MG;FMT;75.08;8
Pedreira/SP;FMT;168.78;6
Prudentópolis/PR;FMT;75.36;12
Carangola/MG;FMT;75.32;10
Palmas/TO;FMT;573.06;10
Guarulhos/SP;FMT;58.68;5
Indaiatuba/SP;FMT;59.01;5
Santa Maria/RS;FMT;79.66;8
Nova Prata do Iguaçu/PR;FMT;132.58;16
São José do Rio Preto/SP;FMT;71.81;6
Catanduva/SP;FMT;71.78;8
Diadema/SP;FMT;58.68;5
Dom Pedro/MA;FMT;201.01;16
Ribeirão Preto/SP;FMT;33.84;5
Ribeirão Preto/SP;FMT;71.78;5
Teixeira Soares/PR;FMT;132.58;16
Guarulhos/SP;FMT;212.75;6
Fazenda Rio Grande/PR;FMT;75.36;8
Ribeirão Preto/SP;FMT;134.99;5
São João do Ivaí/PR;FMT;75.36;10
Jundiaí/SP;FMT;58.68;5
São Domingos das Dores/MG;FMT;132.68;14
Joinville/SC;FMT;79.9;9
São Vicente/SP;FMT;58.68;5
Valinhos/SP;FMT;71.78;5
Osasco/SP;FMT;58.7;5
Coromandel/MG;FMT;75.02;9
Miguelópolis/SP;FMT;71.78;9
São Paulo/SP;FMT;23.58;5
Piracicaba/SP;FMT;71.78;5
Curitiba/PR;FMT;68.72;7
Guarulhos/SP;FMT;58.68;5
Jacareí/SP;FMT;58.68;5
Maringá/PR;FMT;75.32;7
São Paulo/SP;FMT;17.7;5
Criciúma/SC;FMT;79.9;10
Cubatão/SP;FMT;71.78;5
Manhuaçu/MG;FMT;75.24;10
Santo Antônio da Patrulha/RS;FMT;214.19;10
São José dos Campos/SP;FMT;155.36;5
Aracaju/SE;FMT;35.15;9
Balneário Pinhal/RS;FMT;419.82;15
São Paulo/SP;FMT;17.7;5
Mongaguá/SP;FMT;168.36;5
São Paulo/SP;FMT;23.28;5
Mogi das Cruzes/SP;FMT;19.34;5
São Paulo/SP;FMT;80.54;5
Valinhos/SP;FMT;32.87;5
São Paulo/SP;FMT;11.94;5
Londrina/PR;FMT;31.43;7
São Paulo/SP;FMT;17.7;5
São João de Meriti/RJ;FMT;21.09;10
Garanhuns/PE;FMT;89.16;13
Osasco/SP;FMT;19.34;5
Francisco Morato/SP;FMT;48.93;5
Jales/SP;FMT;23.11;6
Presidente Prudente/SP;FMT;16.61;6
Olinda/PE;FMT;21.35;10
Joinville/SC;FMT;25.71;9
Joinville/SC;FMT;25.71;9
Santa Maria/RS;FMT;35.93;8
São Paulo/SP;FMT;9.67;5
Mariana/MG;FMT;19.01;10
Dias D'Ávila/BA;FMT;92.69;11
Hortolândia/SP;FMT;36.71;5
Valinhos/SP;FMT;23.11;5
Lençóis Paulista/SP;FMT;102.83;6
Mogi das Cruzes/SP;FMT;19.34;5
Jandira/SP;FMT;12.92;5
Itaquaquecetuba/SP;FMT;90.24;5
São Paulo/SP;FMT;8.14;5
São Paulo/SP;FMT;29.43;5
São Paulo/SP;FMT;18.48;5
São Paulo/SP;FMT;17.7;5
Rio Claro/SP;FMT;44.29;5
Estância/SE;FMT;66.85;15
Itapoá/SC;FMT;25.71;10
São Gonçalo/RJ;FMT;91.2;10
Hortolândia/SP;FMT;33.1;5
Sorocaba/SP;FMT;33.1;5
Capela/AL;FMT;139.05;13
Nova Lima/MG;FMT;108.25;8
Vinhedo/SP;FMT;102.83;5
Sumaré/SP;FMT;90.24;5
São Paulo/SP;FMT;11.89;5
Goiânia/GO;FMT;29.16;8
Araripina/PE;FMT;71.65;15
Florianópolis/SC;FMT;159.14;8
Pará de Minas/MG;FMT;168.54;10
João Pessoa/PB;FMT;376.72;9
São Luiz Gonzaga/RS;FMT;201.14;10
São Carlos/SP;FMT;141.89;5
Coronel Fabriciano/MG;FMT;149.52;8
Recife/PE;FMT;131.31;12
São Paulo/SP;FMT;52.75;5
São Paulo/SP;FMT;64.66;5
Teófilo Otoni/MG;FMT;89;9
São Paulo/SP;FMT;39.99;5
Montes Claros/MG;FMT;109.85;8
Piumhi/MG;FMT;75.39;10
Passa e Fica/RN;FMT;217.9;17
Santa Maria/RS;FMT;307.67;8
Imperatriz/MA;FMT;129.17;11
Jundiaí/SP;FMT;19.34;5
Agrolândia/SC;FMT;25.71;12
São Leopoldo/RS;FMT;120.68;8
Campinas/SP;FMT;19.34;5
Caxias do Sul/RS;FMT;50.02;9
Nova Hartz/RS;FMT;25.39;9
Santa Luzia/MG;FMT;32.17;9
São Bernardo do Campo/SP;FMT;19.34;5
Turvelândia/GO;FMT;319.71;15
Itabira/MG;FMT;35.5;9
Barueri/SP;FMT;34.86;5
São José/SC;FMT;54.86;10
São Paulo/SP;FMT;50.68;5
Belo Horizonte/MG;FMT;30.41;7
Guarulhos/SP;FMT;59.43;6
Osasco/SP;FMT;71.7;5
Cafelândia/SP;FMT;23.11;7
Ferraz de Vasconcelos/SP;FMT;54.96;5
Itapevi/SP;FMT;67.2;5
Cruzília/MG;FMT;37.29;13
Aparecida de Goiânia/GO;FMT;55.21;8
São Paulo/SP;FMT;48.42;5
Itajaí/SC;FMT;17.54;8
Curitiba/PR;FMT;18.85;7
São José do Rio Preto/SP;FMT;54.91;6
Canoas/RS;FMT;21.21;8
Itupeva/SP;FMT;60.46;5
Porto Alegre/RS;FMT;20.13;8
São Paulo/SP;FMT;43.24;5
Ponta Grossa/PR;FMT;35.5;9
Ponta Grossa/PR;FMT;35.5;9
Governador Celso Ramos/SC;FMT;55.49;10
São Gonçalo/RJ;FMT;31.93;10
São José dos Campos/SP;FMT;25.02;5
Santos/SP;FMT;55.15;5
Assis/SP;FMT;53.11;6
São Paulo/SP;FMT;24.02;5
Papagaios/MG;FMT;59.55;9
Poços de Caldas/MG;FMT;31.91;8
São Paulo/SP;FMT;17.7;5
Aparecida de Goiânia/GO;FMT;35.74;8
Sete Lagoas/MG;FMT;35.22;10
Cosmópolis/SP;FMT;26.93;6
Goiânia/GO;FMT;24.69;8
Curitiba/PR;FMT;30.82;7
Rio de Janeiro/RJ;FMT;65.93;7
Santos/SP;FMT;19.94;5
São Paulo/SP;FMT;23.86;5
Betim/MG;FMT;24.46;7
São Paulo/SP;FMT;14.82;5
Bento Gonçalves/RS;FMT;25.39;9
Imbituba/SC;FMT;26.61;12
Santa Maria/RS;FMT;45.09;8
Guarulhos/SP;FMT;27.19;5
Passo Fundo/RS;FMT;36.41;8
Carmo do Cajuru/MG;FMT;63.91;11
Imbituba/SC;FMT;76.42;12
Cotia/SP;FMT;27.01;5
Carapicuíba/SP;FMT;21.27;5
São Paulo/SP;FMT;58.6;5
