Código do Pedido;Cidade do destino;UF do destino;Código do serviço;Valor;Prazo Final
0012405025793;Nova Iguaçu;RJ;JET;14.22;7
0012405953107;Campinas;SP;GFL;11.92;2
0012405861521;Lindóia;SP;GFL;10.89;3
0012405289845;Aracaju;SE;JET;13.66;8
0012405109705;Balneário Piçarras;SC;RSU;10.98;5
0012405163752;Contagem;MG;GFL;10.67;5
0012405587703;Colatina;ES;JET;10.22;8
0012405555340;Pariquera-Açu;SP;S2C;11.18;7
0012405716968;Nilópolis;RJ;GFL;11.76;4
0012405857373;Munhoz;MG;GFL;13.53;10
0012405686520;São Gonçalo;RJ;JET;12.08;7
0012405027250;Cravinhos;SP;GFL;9.78;2
0012405231321;Guarulhos;SP;S2C;10.02;3
0012405813097;Itaipulândia;PR;RSU;10.07;5
0012405199356;João Pessoa;PB;JET;15.37;10
0012405870062;Itumbiara;GO;JET;14.52;18
0012405592186;Colatina;ES;JET;10.56;8
0012405664672;Rio de Janeiro;RJ;JET;10.3;5
0012405058988;Goiânia;GO;JET;11.58;6
0012405291166;Araraquara;SP;JET;11.02;5
0012405355729;Boa Esperança;MG;GFL;12.49;9
0012405154085;São Paulo;SP;GFL;11.3;2
0012405755988;São Bentinho;PB;JET;16.84;17
0012405992064;Curitiba;PR;RSU;10.38;4
0012405301108;São Paulo;SP;S2C;10.06;2
0012405637585;Lajinha;MG;GFL;14.69;7
0012405085722;Hortolândia;SP;GFL;12.28;2
0012405587997;Abaetetuba;PA;GFL;27.3;16
0012405309508;São Félix do Xingu;PA;JET;22.83;20
0012405561558;Louveira;SP;GFL;9.84;2
0012405353158;Itu;SP;JET;9.02;5
0012405505210;São Paulo;SP;JET;9.18;4
0012405808813;Niterói;RJ;JET;10.08;5
0012405754930;Cuiabá;MT;JET;11.49;8
0012405794992;Mesquita;RJ;GFL;11.76;4
0012405994121;Catanduva;SP;JET;10.04;6
0012405251661;Marília;SP;JET;11.46;5
0012405271128;Itapagipe;MG;GFL;11.57;6
0012405259228;Ribeirão Preto;SP;JET;8.84;4
0012405384275;São Paulo;SP;S2C;8.82;3
0012405984653;Juazeiro do Norte;CE;JET;18.33;14
0012405467313;Curitiba;PR;JET;8.71;3
0012405232104;São Paulo;SP;S2C;8.82;2
0012405610129;São Paulo;SP;S2C;8.79;3
0012405112285;Salvador;BA;JET;17.51;8
0012405404349;Araruama;RJ;JET;14.91;7
0012405982085;São José dos Pinhais;PR;GFL;9.07;5
0012405697816;Salinas;MG;JET;14.35;9
0012405165316;Paracambi;RJ;JET;10.79;7
0012405913329;Codajás;AM;JET;63.11;27
0012405488489;Cotia;SP;JET;9.38;4
0012405833436;Alto Alegre do Pindaré;MA;JET;16.65;22
0012405522200;Mogi Guaçu;SP;GFL;16.93;2
0012405560698;Tombos;MG;GFL;10.07;8
0012405532097;Catanduva;SP;JET;11.9;6
0012405749558;Joinville;SC;JET;8.67;2
0012405933841;Marau;RS;GFL;10.98;18
0012405774020;Londrina;PR;JET;10.02;5
0012405870772;Cajamar;SP;JET;10.89;4
0012405798849;Rio de Janeiro;RJ;JET;10.77;4
0012405410642;Ilha Comprida;SP;JET;11.47;8
0012405298050;São Paulo;SP;JET;9.92;3
0012405847697;Belford Roxo;RJ;JET;12.72;8
0012405526189;Vitória da Conquista;BA;JET;16.69;9
0012405018447;São Paulo;SP;S2C;8.84;3
0012405065938;Santo André;SP;GFL;10.64;2
0012405951497;Itapagipe;MG;GFL;10.29;6
0012405968757;São Paulo;SP;JET;8.64;3
0012405444601;São Bernardo do Campo;SP;JET;9.11;3
0012405999467;Cotia;SP;JET;9.35;4
0012405137499;Cambé;PR;GFL;9.17;7
0012405052675;Guararapes;SP;GFL;12.49;2
0012405762257;Santo Antônio dos Lopes;MA;JET;17.5;22
0012405391526;Santos;SP;S2C;11.07;3
0012405533183;Serra;ES;JET;9.13;7
0012405627175;Santo Antônio do Descoberto;GO;GFL;13.75;7
0012405815197;Maceió;AL;JET;14.39;8
0012405724803;Arraial do Cabo;RJ;GFL;10.61;6
0012405885248;São Paulo;SP;GFL;11.23;2
0012405025784;Saquarema;RJ;GFL;10.05;6
0012405854265;Uraí;PR;GFL;9.17;6
0012405423308;Recife;PE;JET;15.69;7
0012405439197;Guaratinguetá;SP;JET;11.33;5
0012405075916;Nova Iguaçu;RJ;JET;11.16;6
0012405621835;São Paulo;SP;JET;12.66;4
0012405510378;Nova Iguaçu;RJ;JET;11.16;6
0012405145298;São José dos Quatro Marcos;MT;JET;16.32;13
0012405272527;Rio de Janeiro;RJ;GFL;10.74;3
0012405363380;Itanhangá;MT;JET;17.82;22
0012405268475;Madre de Deus;BA;JET;15.41;9
0012405706922;Camboriú;SC;GFL;11.44;6
0012405172628;Rio de Janeiro;RJ;GFL;15.02;3
0012405308552;Cachoeirinha;RS;JET;11.32;5
0012405147382;Volta Redonda;RJ;JET;10.28;6
0012405484714;São Paulo;SP;S2C;11.93;2
0012405671109;Piau;MG;JET;14.48;7
0012405772210;Londrina;PR;JET;9.4;5
0012405684906;Ipatinga;MG;GFL;11.3;5
0012405250508;Sumaré;SP;JET;9.03;5
0012405510889;Rio de Janeiro;RJ;JET;9.63;5
0012405808273;Volta Redonda;RJ;GFL;15.18;6
0012405141912;Camboriú;SC;S2C;10.77;2
0012405901103;São José do Rio Preto;SP;JET;12.13;5
0012405336483;Bragança Paulista;SP;GFL;11.97;2
0012405739800;Santo André;SP;JET;9.95;3
0012405477091;Rio de Janeiro;RJ;JET;10.77;4
0012405047758;São José do Rio Preto;SP;JET;12.7;5
0012405504257;Jaru;RO;JET;23.93;17
0012405269043;Campo Verde;MT;GFL;19.29;10
0012405931961;Santa Bárbara D'Oeste;SP;JET;9.04;5
0012405672809;Espinosa;MG;JET;12.91;9
0012405759477;São Bernardo do Campo;SP;JET;14.74;3
0012405246284;São Paulo;SP;GFL;24.86;2
0012405293894;Esmeraldas;MG;JET;32.1;8
0012405890264;Valinhos;SP;GFL;12.43;2
0012405093123;Sorocaba;SP;JET;9.79;4
0012405298833;Campinas;SP;JET;11.25;3
0012405286911;São Bernardo do Campo;SP;GFL;11.74;2
0012405649656;Campinas;SP;JET;10.81;3
0012405876294;Santo André;SP;GFL;10.64;2
0012405200569;São Caetano do Sul;SP;GFL;10.91;2
0012405463253;São Paulo;SP;GFL;11.64;2
0012405945506;Campina Grande;PB;JET;17.45;10
0012405305767;Sorocaba;SP;JET;10.81;4
0012405731121;Santa Tereza de Goiás;GO;JET;14.24;18
0012405184242;São Carlos;SP;JET;10.18;5
0012405771490;Santarém;PA;JET;26;18
0012405057557;Campinas;SP;JET;10.66;3
0012405148099;Rio de Janeiro;RJ;JET;10.7;4
0012405664206;Santos;SP;S2C;11.07;3
0012405797739;Jarinu;SP;JET;11.47;6
0012405004645;Tatuí;SP;GFL;12.45;6
0012405239282;Martinópolis;SP;GFL;11.14;2
0012405908137;São José dos Pinhais;PR;RSU;11.02;4
0012405928691;Taquaritinga;SP;JET;12.95;6
0012405738470;Guarulhos;SP;GFL;11.56;2
0012405912006;Curitiba;PR;JET;9.3;3
0012405880034;Juiz de Fora;MG;JET;11.14;6
0012405743677;Feira de Santana;BA;JET;15.09;7
0012405070395;Terenos;MS;JET;17.84;12
0012405419559;Rio de Janeiro;RJ;JET;10.77;4
0012405227422;Rio de Janeiro;RJ;JET;10.77;4
0012405431903;Barueri;SP;JET;10.03;3
0012405618853;Ribeirão Preto;SP;GFL;12.19;2
0012405104364;Itacajá;TO;JET;24.7;22
0012405405073;Sinop;MT;JET;16.39;10
0012405305450;Sete Barras;SP;JET;11.47;8
0012405795826;Joinville;SC;JET;9.59;2
0012405343816;Primavera do Leste;MT;JET;22.55;11
0012405527569;Maricá;RJ;GFL;12.21;5
0012405185002;Dourado;SP;GFL;11.12;2
0012405533664;Brasília;DF;JET;12.42;5
0012405340528;São José;SC;GFL;9.87;4
0012405784733;Monte Mor;SP;GFL;10.57;2
0012405726789;Miguelópolis;SP;JET;11.47;7
0012405173159;Sorocaba;SP;JET;8.84;4
0012405608535;Corumbá;MS;JET;16.35;11
0012405385426;Touros;RN;JET;17.65;13
0012405665171;Roseira;SP;JET;11.47;6
0012405399399;Nova Iguaçu;RJ;JET;14.23;7
0012405453373;Pinhalzinho;SP;GFL;11.46;5
0012405413023;Itaberaba;BA;JET;15.42;9
0012405659116;São José dos Campos;SP;JET;10.81;4
0012405627031;Bauru;SP;GFL;12.51;2
0012405698722;São José dos Quatro Marcos;MT;JET;16.32;13
0042405292684;Cachoeirinha;RS;JET;15.17;4
0012405924575;Feira de Santana;BA;JET;14.05;7
0012405425295;Rio de Janeiro;RJ;JET;10.77;4
0012405635069;São Vicente;SP;JET;10.18;5
0012405096496;Hortolândia;SP;GFL;11.31;2
0012405695569;Pereira Barreto;SP;JET;11.47;7
0012405886090;Nova Resende;MG;GFL;14.4;11
0012405101987;Pires do Rio;GO;JET;18.14;9
0012405794804;Atibaia;SP;GFL;11.14;2
0012405022518;Rio Verde;GO;JET;13.41;18
0012405876605;São Paulo;SP;JET;9.92;3
0012405410502;Angelim;PE;JET;16.59;22
0012405053909;Descalvado;SP;JET;10.89;6
0012405949058;Maricá;RJ;GFL;13.17;5
0012405805166;São Paulo;SP;GFL;11.59;2
0012405732201;Barueri;SP;GFL;10.57;2
0012405520753;Jundiaí;SP;JET;9.79;5
0012405724450;Araras;SP;GFL;11.47;2
0012405378925;São Paulo;SP;S2C;10.06;2
0012405835397;Paraty;RJ;JET;11.45;7
0012405880829;Rio de Janeiro;RJ;JET;10.77;5
0012405860802;Porto Real;RJ;GFL;11.76;6
0012405838580;São Carlos;SP;GFL;13.16;2
0012405435794;Rio de Janeiro;RJ;JET;10.77;5
0012405623652;Guarulhos;SP;JET;9.95;3
0012405051520;Cabo Frio;RJ;JET;11.37;6
0012405950995;São Paulo;SP;GFL;11.47;2
0012405929501;Garanhuns;PE;JET;22.45;11
0012405385876;Bauru;SP;JET;10.18;5
0012405795468;Araçoiaba da Serra;SP;JET;11.47;5
0012405694107;São Mateus;ES;JET;10.98;9
0012405422002;Santos;SP;JET;9.95;4
0012405292172;Belo Horizonte;MG;GFL;12.42;3
0012405307472;São Paulo;SP;GFL;11.59;2
0012405250341;Marília;SP;JET;10.18;5
0012405789970;Cubatão;SP;S2C;9.88;5
0012405194450;São Paulo;SP;S2C;10.04;2
0012405686166;São João de Meriti;RJ;JET;12.72;8
0012405718994;Uberaba;MG;GFL;11.3;4
0012405826003;Rio de Janeiro;RJ;JET;10.77;5
0012405118575;Ribeirão Preto;SP;JET;9.86;4
0012405597168;Cachoeirinha;RS;JET;12.44;5
0012405935848;Campo do Meio;MG;GFL;13.62;10
0012405667538;Cianorte;PR;RSU;10.22;5
0012405373246;Guarulhos;SP;GFL;12.33;2
0012405907207;Angra dos Reis;RJ;JET;11.37;6
0012405968480;Atibaia;SP;GFL;12.24;2
0012405812869;Guarulhos;SP;JET;9.95;3
0012405548353;São Vicente;SP;GFL;13.26;3
0012405444079;Rio de Janeiro;RJ;JET;10.77;4
0012405987396;Votorantim;SP;GFL;11.14;5
0012405089079;Jundiaí;SP;JET;9.95;5
0012405457012;São Domingos;PE;JET;16.59;22
0012405514289;Pirassununga;SP;JET;10.89;5
0012405625939;Três Lagoas;MS;JET;16.48;12
0012405329644;Belford Roxo;RJ;JET;11.37;7
0012405589464;São Paulo;SP;S2C;11.86;2
0012405176837;Rio de Janeiro;RJ;JET;13.76;4
0012405675818;Mauá;SP;GFL;11.16;2
0012405371275;São Paulo;SP;S2C;11.73;2
0012405007704;Casimiro de Abreu;RJ;JET;11.07;7
0012405295180;Várzea Grande;MT;JET;15.89;8
0012405031523;Piracicaba;SP;JET;11.4;5
0012405513272;Lins;SP;GFL;11.08;2
0012405167306;Porto Feliz;SP;JET;13.08;5
0012405176316;Leme;SP;GFL;11.14;2
0012405023302;Rio de Janeiro;RJ;JET;10.77;5
0012405501721;São Paulo;SP;JET;9.92;3
0012405432117;Jundiaí;SP;JET;10.94;5
0012405103226;Betim;MG;GFL;10.67;4
0012405558502;Pelotas;RS;GFL;14.11;17
0042405350463;Serra Talhada;PE;JET;20.26;10
0012405977127;Sorocaba;SP;JET;9.95;4
0012405708476;Barretos;SP;GFL;12.45;2
0012405468251;São João de Meriti;RJ;JET;14.74;8
0012405702684;Brasília;DF;JET;12.42;5
0012405103923;Brasília;DF;JET;14.23;5
0012405273672;Brasília;DF;GFL;15.48;4
0012405446073;Campo Grande;MS;JET;13.07;10
0012405469589;Salvador;BA;JET;14.35;7
0012405216618;Vitória;ES;JET;9.31;6
0012405789481;Araraquara;SP;JET;10.18;5
0012405034895;Balneário Camboriú;SC;RSU;11.13;4
0012405727511;Natal;RN;JET;14.4;9
0042405032402;Sumaré;SP;JET;10.18;5
0012405889489;Sumaré;SP;JET;10.18;5
0012405001356;Itaguaí;RJ;GFL;11.35;4
0012405184099;Rio de Janeiro;RJ;JET;13.76;5
0012405546398;Santos;SP;JET;10.53;5
0012405449561;Juiz de Fora;MG;JET;11.14;6
0012405210641;Flórida Paulista;SP;GFL;11.14;2
0012405083213;Indaiatuba;SP;JET;10.18;5
0012405642873;Rio de Janeiro;RJ;GFL;15.73;3
0012405733079;Campo Grande;MS;JET;12.72;10
0012405764834;São Paulo;SP;GFL;12.74;2
0012405194162;Carapicuíba;SP;JET;10.18;5
0012405869988;Porto Seguro;BA;JET;14.97;9
0012405073723;São Paulo;SP;JET;9.92;3
0012405179731;Pureza;RJ;JET;13.01;7
0012405605884;Contagem;MG;GFL;12.47;5
0012405133977;Brasília;DF;GFL;14.9;4
0012405671514;Americana;SP;GFL;12;2
0012405067739;Campina Grande;PB;JET;18.04;10
0012405061130;Rio Branco;AC;JET;32.41;13
0012405874697;Rio de Janeiro;RJ;JET;12.11;5
0012405961003;Barueri;SP;GFL;12.37;2
0012405015337;Niterói;RJ;JET;14.23;5
0012405829205;Rio de Janeiro;RJ;JET;12.11;4
0012405189341;São Paulo;SP;S2C;11.93;3
0012405553448;Sumaré;SP;GFL;11.31;2
0012405389524;São Paulo;SP;GFL;11.74;2
0012405198082;Contagem;MG;GFL;13.32;5
0012405937806;Formosa;GO;GFL;15.7;6
0012405980194;Porto Alegre;RS;JET;13.85;3
0012405307661;Rio de Janeiro;RJ;JET;14.35;4
0012405609868;Sorocaba;SP;JET;11.25;4
0012405817579;São Paulo;SP;S2C;11.93;2
0012405796344;Nova Mutum;MT;JET;19.63;22
0012405164381;Registro;SP;S2C;11.18;7
0012405705459;Ibiúna;SP;JET;12.19;5
0012405734421;Pinhais;PR;RSU;10.82;4
0012405936229;Jundiaí;SP;GFL;12.51;2
0012405978841;São Paulo;SP;S2C;11.86;2
0012405281413;Salvador;BA;JET;12.67;7
0012405275812;Macaé;RJ;JET;14.36;6
0012405747299;São Paulo;SP;JET;9.92;4
0012405326396;Salvador;BA;JET;14.07;7
0012405620144;Americana;SP;GFL;11.31;2
0012405471743;Rancharia;SP;GFL;12.51;2
0012405432162;Porto Velho;RO;JET;24.85;13
0012405042278;São Paulo;SP;JET;9.92;3
0012405899033;Espírito Santo do Pinhal;SP;GFL;12.59;2
0012405866196;Maringá;PR;JET;10.23;5
0012405808084;Poconé;MT;JET;17.35;12
0012405385812;Cariacica;ES;JET;12.13;6
0012405809041;Taubaté;SP;JET;10.18;5
0012405170688;São José dos Pinhais;PR;GFL;10.28;5
0012405671592;Porto Velho;RO;JET;18.66;13
0012405382900;São Bernardo do Campo;SP;JET;9.95;3
0012405239048;Araruama;RJ;JET;11.88;7
0012405111578;Nova Iguaçu;RJ;JET;11.16;6
0042405230046;Blumenau;SC;JET;10.49;2
0012405929174;Feira de Santana;BA;JET;15.09;7
0012405383141;Joinville;SC;JET;9.27;2
0012405059627;Bela Cruz;CE;JET;18.25;15
0012405313544;Rio de Janeiro;RJ;GFL;10.74;3
0012405850319;Belo Horizonte;MG;JET;10.65;5
0012405704540;Salvador;BA;JET;12.61;7
0012405758823;Rio de Janeiro;RJ;JET;10.77;4
0012405449192;São Gabriel da Palha;ES;JET;11.59;9
0012405697087;Tubarão;SC;RSU;10.63;5
0012405630977;Oliveira;MG;GFL;13.7;8
0012405259972;Osasco;SP;GFL;11.09;2
0012405202125;Sarandi;PR;RSU;10.31;5
0012405924218;Camaragibe;PE;JET;17.12;10
0012405299847;Astorga;PR;RSU;10.78;5
0012405335094;São Paulo;SP;JET;9.92;3
0012405801066;Várzea Grande;MT;JET;15.89;8
0012405618083;Guarujá;SP;S2C;11.27;4
0012405429541;Mogi Guaçu;SP;GFL;11.74;2
0012405696099;Goiânia;GO;JET;14.31;6
0012405568110;São Paulo;SP;GFL;11.56;2
0012405976943;Limeira;SP;JET;10.18;5
0012405785093;Brasília;DF;JET;12.08;6
0012405686781;Jardim;CE;JET;18.14;15
0012405015802;João Pessoa;PB;JET;17.56;9
0012405554895;Caxias;MA;JET;17.19;14
0012405049161;Natal;RN;JET;14.48;9
0012405208853;Rio de Janeiro;RJ;GFL;12.46;3
0012405000635;São Paulo;SP;S2C;11.83;2
0012405374496;Natal;RN;JET;14.3;9
0012405810933;Uberlândia;MG;GFL;14.69;4
0012405154653;São José da Lapa;MG;JET;13.11;7
0012405060501;Cuiabá;MT;JET;17.77;8
0012405977503;Curitiba;PR;JET;9.56;3
0012405600957;São Paulo;SP;JET;10.36;3
0012405693445;São Paulo;SP;JET;10.36;4
0012405680288;Valinhos;SP;GFL;11.56;2
0012405643701;São Paulo;SP;S2C;10.06;3
0012405543626;Espírito Santo do Pinhal;SP;JET;13.53;7
0012405937471;Tangará da Serra;MT;JET;16.68;10
0012405516799;Santana de Parnaíba;SP;S2C;11.22;2
0012405864811;Camaçari;BA;JET;14.74;8
0012405798609;Balsas;MA;JET;17.16;16
0012405854611;Mogi Guaçu;SP;GFL;11.97;2
0012405335882;Anápolis;GO;JET;12.44;9
0012405616967;João Pessoa;PB;JET;15.09;9
0012405577024;Reginópolis;SP;JET;11.07;6
0012405883031;Ipojuca;PE;JET;17.08;10
0012405837822;Fortaleza;CE;JET;14.73;9
0012405804552;Guaraí;TO;JET;24.27;16
0012405621251;João Pessoa;PB;JET;15.78;10
0012405887375;Cotia;SP;JET;10.18;4
0012405165808;Camboriú;SC;GFL;10.52;6
0012405218889;Macapá;AP;JET;24.52;14
0012405455291;Santos;SP;JET;10.4;4
0012405277578;Parobé;RS;JET;12.7;4
0012405361616;Manaus;AM;JET;20.9;12
0012405951580;Araguaína;TO;JET;24.41;15
0012405315343;Belém;PA;JET;16.59;13
0012405800686;Brasília;DF;JET;12.42;5
0012405057260;Paulínia;SP;GFL;10.57;2
0012405441839;São Paulo;SP;JET;9.65;3
0012405726688;Goiânia;GO;JET;11.39;6
0012405385132;Campinas;SP;GFL;12.08;2
0012405891228;Itaguaí;RJ;GFL;10.66;4
0012405109226;Salvador;BA;JET;12.61;8
0012405148350;Maricá;RJ;GFL;11.24;5
0012405878992;Santos;SP;JET;10.4;4
0012405158649;Ponta Grossa;PR;RSU;11.15;5
0012405297770;Brasília;DF;JET;12.25;5
0012405247392;Rio de Janeiro;RJ;JET;12.88;4
0012405573681;São Paulo;SP;JET;9.92;3
0012405132419;Londrina;PR;JET;9.4;5
0012405028926;Rio de Janeiro;RJ;GFL;13.32;3
0012405419680;São José do Rio Preto;SP;JET;9.95;5
0012405563316;São Paulo;SP;JET;9.92;3
0012405158767;Franca;SP;JET;10.18;5
0012405896219;Três Corações;MG;GFL;11.3;6
0012405676711;Vitória da Conquista;BA;JET;15.09;9
0012405480314;Pedreira;SP;JET;10.89;5
0012405169122;Jandira;SP;GFL;10.25;2
0012405564202;Juína;MT;GFL;18.97;12
0012405524472;São Paulo;SP;JET;12.95;4
0012405861554;Centralina;MG;GFL;11.44;6
0012405095832;Rio de Janeiro;RJ;JET;10.77;4
0012405565900;Ouro Branco;MG;JET;12.17;8
0012405224574;São Paulo;SP;JET;9.92;3
0012405373762;Campo Grande;MS;JET;12.23;10
0012405821759;Itaboraí;RJ;GFL;11.85;5
0012405842253;Diamantino;MT;JET;16.55;11
0012405011904;Campo Grande;MS;JET;15.69;10
0012405612269;Olinda;PE;JET;16.33;8
0042405546538;Rio de Janeiro;RJ;JET;10.48;4
0012405930222;Santos;SP;JET;9.95;4
0012405002914;Umuarama;PR;RSU;10.31;5
0012405610878;São Paulo;SP;JET;9.92;4
0012405870415;São José;SC;GFL;10.23;4
0012405413148;Jaboticabal;SP;JET;11.33;5
0012405519201;Rio de Janeiro;RJ;JET;10.77;4
0012405955695;Bataguassu;MS;JET;19.3;14
0012405347804;Rio de Janeiro;RJ;GFL;10.74;3
0012405516290;Guaíba;RS;JET;12.44;4
0012405721701;Brasília;DF;JET;12.42;5
0042405582479;São Paulo;SP;JET;9.92;3
0012405434219;Maricá;RJ;GFL;15.13;5
0012405415377;São Paulo;SP;S2C;10.2;3
0012405416265;Camboriú;SC;S2C;12.87;2
0012405476925;Rio de Janeiro;RJ;JET;10.77;4
0012405186766;Rio de Janeiro;RJ;JET;10.77;5
0012405421469;Taquaritinga;SP;JET;12.68;6
0012405650313;Foz do Iguaçu;PR;RSU;10.86;5
0012405409998;Brasília;DF;JET;12.06;5
0012405315069;Cotia;SP;JET;13.19;4
0012405939914;Eunápolis;BA;JET;19.05;10
0012405858337;Campinas;SP;JET;10.64;4
0012405559158;Conselheiro Lafaiete;MG;GFL;11.44;5
0012405728496;São Paulo;SP;JET;9.92;3
0012405578808;Porto Alegre;RS;JET;12.69;3
0012405290342;Atibaia;SP;GFL;11.55;2
0012405789013;Rio de Janeiro;RJ;JET;9.7;4
0012405011633;Rio de Janeiro;RJ;JET;10.77;4
0012405982062;Boituva;SP;JET;11.78;5
0012405556145;Brasília;DF;JET;12.61;5
0012405391234;Belo Horizonte;MG;GFL;11.8;3
0012405223329;Angra dos Reis;RJ;JET;11.37;6
0012405866193;Goiânia;GO;JET;11.58;6
0012405117815;São José dos Campos;SP;JET;11.25;4
0012405474392;Feira de Santana;BA;JET;15.07;8
0012405235584;Piracicaba;SP;JET;9.88;5
0012405635383;Itapevi;SP;GFL;10.25;2
0012405748552;São Bernardo do Campo;SP;JET;9.95;3
0012405858872;Arraial do Cabo;RJ;JET;13.84;7
0012405616163;Nova Friburgo;RJ;GFL;12.55;5
0012405063259;Pirassununga;SP;GFL;11.97;2
0012405208189;Itajaí;SC;S2C;10.77;2
0012405594444;Cascavel;PR;RSU;10.31;5
0012405203461;Taubaté;SP;GFL;13.26;2
0012405614816;Angra dos Reis;RJ;JET;11.37;6
0012405078192;Rio de Janeiro;RJ;JET;10.77;5
0012405154437;São Mateus;ES;JET;10.56;9
0012405736157;Cubatão;SP;S2C;12.77;5
0012405885350;São Paulo;SP;JET;13.68;4
0012405357467;Itumbiara;GO;JET;14.52;18
0012405844930;Magé;RJ;JET;11.37;7
0012405522136;Cruz Alta;RS;GFL;14.74;21
0012405271077;Rio de Janeiro;RJ;GFL;11.42;3
0012405113060;Jacareí;SP;JET;11.47;5
0012405212640;Guarulhos;SP;GFL;11.72;2
0012405087074;Ribeirão Preto;SP;JET;9.95;4
0012405074095;Rio de Janeiro;RJ;JET;10.3;4
0012405129776;São Paulo;SP;JET;9.92;4
0012405729271;Betim;MG;GFL;10.67;4
0012405601341;Artur Nogueira;SP;JET;10.89;5
0012405658976;Feira de Santana;BA;JET;15.09;7
0012405894995;Brumado;BA;JET;15.41;10
0012405674504;Santa Bárbara D'Oeste;SP;JET;10.18;5
0012405197221;Limeira;SP;JET;10.18;5
0012405709900;Rio de Janeiro;RJ;GFL;10.74;3
0012405195617;Jaciara;MT;JET;16.41;11
0012405090340;Rio de Janeiro;RJ;JET;10.77;4
0012405425471;Guaraci;SP;JET;11.47;6
0012405266272;Barão de Cocais;MG;GFL;11.3;9
0012405624553;Indaiatuba;SP;JET;10.09;5
0012405064819;Rio de Janeiro;RJ;GFL;14.32;3
0012405221214;São Caetano do Sul;SP;JET;10.18;3
0012405153233;Macatuba;SP;JET;11.47;6
0012405706415;Mesquita;RJ;GFL;11.76;4
0012405878961;Itambacuri;MG;JET;12.17;8
0012405772659;São Paulo;SP;JET;12.66;4
0012405755534;Guaratinguetá;SP;GFL;13.34;3
0012405798515;Atibaia;SP;GFL;13.47;2
0012405937941;São Carlos;SP;JET;11.47;5
0012405783313;Mogi Guaçu;SP;GFL;11.14;2
0012405567739;Paranaguá;PR;RSU;10.37;5
0012405492748;Cianorte;PR;RSU;11.02;5
0012405818065;Campo Grande;MS;JET;12.23;10
0012405248458;Carlos Chagas;MG;JET;12.17;8
0012405620701;São Gonçalo;RJ;JET;11.16;8
0012405343224;Colatina;ES;JET;11.59;8
0012405360783;Rubiataba;GO;JET;18.27;18
0012405865172;Rio de Janeiro;RJ;GFL;10.74;3
0012405254803;Rio de Janeiro;RJ;JET;10.77;4
0012405754793;Curitiba;PR;JET;8.74;3
0012405405008;Rio de Janeiro;RJ;JET;13.89;4
0012405864431;Biguaçu;SC;RSU;10.96;4
0012405537106;Extrema;MG;GFL;14.35;8
0032405211253;Londrina;PR;RSU;13.84;5
0012405146930;Rio de Janeiro;RJ;JET;12.11;4
0012405169951;Taubaté;SP;JET;10.18;5
0012405803400;São Pedro da Aldeia;RJ;JET;13.58;7
0012405259406;Maringá;PR;RSU;10.82;5
0012405558963;Vitória da Conquista;BA;JET;18.55;9
0012405601881;Duque de Caxias;RJ;JET;14.22;5
0012405653465;Borda da Mata;MG;GFL;12.99;10
0012405290227;Cajamar;SP;JET;13.36;4
0012405761247;Blumenau;SC;RSU;11.39;2
0012405980882;Nova Friburgo;RJ;GFL;13.97;5
0012405016558;Andirá;PR;GFL;9.82;7
0012405969384;Porto Alegre;RS;GFL;10.92;16
0012405190072;Campos Altos;MG;GFL;13.1;8
0012405922049;São Paulo;SP;S2C;10.38;2
0012405013276;Rio de Janeiro;RJ;GFL;11.01;3
0012405661657;Conselheiro Lafaiete;MG;GFL;14.52;5
0012405821929;Oliveira;MG;GFL;13.55;8
0012405420137;Paranavaí;PR;RSU;10.86;5
0012405309881;São Paulo;SP;S2C;8.97;3
0012405705223;Jarinu;SP;JET;12.18;6
0012405448323;Tangará da Serra;MT;JET;16.48;10
0012405168354;Campinas;SP;JET;10.64;4
0012405613521;Planalto do Sul;SP;GFL;11.55;3
0012405453894;Campo Grande;MS;JET;12.09;10
0012405935496;Rio do Sul;SC;S2C;10.66;2
0012405531324;São Paulo;SP;S2C;9.2;2
0012405638749;Santana do Ipanema;AL;JET;15.97;22
0012405041829;São Paulo;SP;S2C;8.97;2
0012405533913;Brasília;DF;JET;12.13;5
0012405233078;São José dos Campos;SP;GFL;15.7;2
0012405231602;São Paulo;SP;JET;10.2;4
0012405509553;Curitiba;PR;RSU;10.61;4
0012405243681;Lins;SP;GFL;12.09;2
0012405289777;Resende;RJ;GFL;11.15;6
0042405384335;Camaçari;BA;JET;14.81;8
0012405631242;Jaboticabal;SP;GFL;12.18;2
0012405306342;Presidente Prudente;SP;JET;11.47;5
0012405932409;São José do Rio Pardo;SP;JET;11.58;6
0012405204118;Campo Grande;MS;JET;16.41;10
0012405007999;Paranapanema;SP;GFL;13.43;3
0012405261852;Londrina;PR;JET;10.02;5
0012405555053;Votorantim;SP;GFL;12.04;5
0012405612456;Joinville;SC;JET;9.19;2
0012405673877;Macaé;RJ;JET;12.41;6
0012405755852;Rio de Janeiro;RJ;JET;14.65;4
0012405571533;Guarulhos;SP;JET;9.64;3
0012405738351;Lençóis Paulista;SP;JET;10.47;6
0012405507010;Ariquemes;RO;JET;34.44;17
0012405359442;São Paulo;SP;JET;9.92;3
0012405189956;Santo Antônio do Pinhal;SP;JET;11.06;6
0012405328219;Além Paraíba;MG;GFL;12.34;7
0012405535598;Aracaju;SE;JET;16.78;9
